time_date_stamp, excel_time_date_stamp, unix_time_stamp, test_time,Current_temp_A0,Current_temp_A1,Current_temp_A2,Current_temp_A3,Current_temp_A4,Current_temp_A5,Current_temp_A6,Current_temp_A7/A2,Target_temp_A0,Target_temp_A1,Target_temp_A2,Target_temp_A3,Target_temp_A4,Target_temp_A5,Target_temp_A6,Target_temp_A7/A2,kp_A0,kp_A1,kp_A2,kp_A3,kp_A4,kp_A5,kp_A6,kp_A7/A2,ki_A0,ki_A1,ki_A2,ki_A3,ki_A4,ki_A5,ki_A6,ki_A7/A2,kd_A0,kd_A1,kd_A2,kd_A3,kd_A4,kd_A5,kd_A6,kd_A7/A2,Output_A0,Output_A1,Output_A2,Output_A3,Output_A4,Output_A5,Output_A6,Output_A7/A2,BaSyTec Line.Loop_A0,BaSyTec Line.Loop_A1,BaSyTec Line.Loop_A2,BaSyTec Line.Loop_A3,BaSyTec Line.Loop_A4,BaSyTec Line.Loop_A5,BaSyTec Line.Loop_A6,BaSyTec Line.Loop_A7/A2
20250210 _160717,45698.6717260764,1739203637.13321,00:00:00,25.01,25.07,25,24.98,25,24.99,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.75,0,11.31,10.6,11.72,11.72,10.54,9.62,.,.,.,.,.,.,.,.
20250210 _160718,45698.6717377662,1739203638.14369,00:00:00,25,25.08,25,25,25,24.99,24.99,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.95,0,11.33,10.27,11.75,11.78,10.69,9.57,.,.,.,.,.,.,.,.
20250210 _160719,45698.6717493981,1739203639.1482,00:00:00,24.99,25.07,25,25.01,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.1,0,11.36,9.65,11.78,11.6,10.9,9.76,.,.,.,.,.,.,.,.
20250210 _160720,45698.6717611921,1739203640.1678,00:00:00,25,25.06,25,25,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.02,0,11.39,12.18,11.82,11.61,10.65,9.9,.,.,.,.,.,.,.,.
20250210 _160721,45698.6717729514,1739203641.18365,00:00:00,25,25.07,24.99,24.99,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.89,0,11.54,10.49,13.86,11.72,10.47,8.12,.,.,.,.,.,.,.,.
20250210 _160722,45698.6717846412,1739203642.19369,00:00:00,25,25.08,25,25,25.01,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11,0,9.37,7.97,11.59,11.65,10.58,9.72,.,.,.,.,.,.,.,.
20250210 _160723,45698.67179625,1739203643.19616,00:00:00,24.99,25.07,25.01,25.01,25.01,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.27,0,11.09,9.83,11.41,11.65,10.87,9.7,.,.,.,.,.,.,.,.
20250210 _160724,45698.6718078704,1739203644.20099,00:00:00,24.99,25.06,25,25.01,25,25,24.99,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.21,0,11.16,9.76,11.49,11.65,10.95,9.93,.,.,.,.,.,.,.,.
20250210 _160725,45698.6718195833,1739203645.2122,00:00:00,25,25.06,25,24.99,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.98,0,11.25,10.49,11.73,11.65,12.81,8.27,.,.,.,.,.,.,.,.
20250210 _160726,45698.6718313079,1739203646.2257,00:00:00,25,25.07,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.94,0,11.25,10.46,11.76,11.65,10.52,9.79,.,.,.,.,.,.,.,.
20250210 _160727,45698.6718429861,1739203647.23405,00:00:00,25,25.07,25,25.01,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.05,0,11.36,7.74,9.81,11.66,10.78,9.77,.,.,.,.,.,.,.,.
20250210 _160728,45698.6718546065,1739203648.23818,00:00:00,24.99,25.07,25,25,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.21,0,11.39,12.15,11.83,11.66,10.98,9.87,.,.,.,.,.,.,.,.
20250210 _160729,45698.6718661806,1739203649.23895,00:00:00,25,25.06,24.99,25,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.11,0,9.56,12.42,11.85,11.66,10.74,10.13,.,.,.,.,.,.,.,.
20250210 _160730,45698.6718778588,1739203650.24748,00:00:00,25.01,25.07,24.99,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,9.19,0,11.56,10.3,11.62,11.66,10.57,9.95,.,.,.,.,.,.,.,.
20250210 _160731,45698.6718895139,1739203651.2542,00:00:00,25,25.08,25,25.01,25.01,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,12.71,0,11.36,9.87,11.44,11.78,10.82,9.7,.,.,.,.,.,.,.,.
20250210 _160732,45698.6719011921,1739203652.2631,00:00:00,24.99,25.07,25.01,25.01,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.19,0,11.12,9.78,13.61,9.84,8.76,9.77,.,.,.,.,.,.,.,.
20250210 _160733,45698.6719128588,1739203653.27107,00:00:00,25,25.06,25,25,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.1,0,11.3,10.19,11.75,11.7,10.9,10.13,.,.,.,.,.,.,.,.
20250210 _160734,45698.6719245255,1739203654.27911,00:00:00,25.01,25.07,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,9.19,0,11.43,10.43,11.65,11.71,10.61,9.96,.,.,.,.,.,.,.,.
20250210 _160735,45698.6719361921,1739203655.28777,00:00:00,25,25.08,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.95,0,11.44,10.19,11.79,11.72,10.73,9.84,.,.,.,.,.,.,.,.
20250210 _160736,45698.6719478935,1739203656.29881,00:00:00,24.99,25.08,25,25.01,24.99,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.19,0,11.23,9.85,11.95,11.72,10.73,9.8,.,.,.,.,.,.,.,.
20250210 _160737,45698.6719595255,1739203657.3034,00:00:00,24.99,25.07,25.01,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.26,0,11.06,10.08,11.86,11.61,10.57,9.91,.,.,.,.,.,.,.,.
20250210 _160738,45698.671971169,1739203658.30978,00:00:00,25,25.07,25,25,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.05,0,11.24,8.08,11.61,13.55,10.53,10.06,.,.,.,.,.,.,.,.
20250210 _160739,45698.6719827778,1739203659.31284,00:00:00,25.01,25.08,25,25,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.91,0,11.36,8,11.45,11.69,10.79,9.84,.,.,.,.,.,.,.,.
20250210 _160740,45698.6719944676,1739203660.32238,00:00:00,25,25.08,25,25.01,25,25,24.99,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,12.63,0,9.39,9.85,11.66,11.68,10.99,9.68,.,.,.,.,.,.,.,.
20250210 _160741,45698.6720061111,1739203661.32828,00:00:00,25,25.08,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,12.72,0,11.38,9.95,9.65,11.57,10.74,9.76,.,.,.,.,.,.,.,.
20250210 _160742,45698.6720177199,1739203662.33105,00:00:00,24.99,25.07,24.99,25,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.2,0,11.53,10.09,11.69,11.55,10.59,10,.,.,.,.,.,.,.,.
20250210 _160743,45698.6720293403,1739203663.33534,00:00:00,25,25.07,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.1,0,11.47,10.29,11.69,13.49,10.69,9.93,.,.,.,.,.,.,.,.
20250210 _160744,45698.6720409259,1739203664.33635,00:00:00,25.01,25.08,25,25.01,25,25,24.99,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.84,0,11.24,9.84,11.82,11.51,13.09,9.69,.,.,.,.,.,.,.,.
20250210 _160745,45698.6720525232,1739203665.3382,00:00:00,25,25.08,25.01,25.01,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.9,0,11.08,9.76,9.71,11.48,10.74,9.64,.,.,.,.,.,.,.,.
20250210 _160746,45698.6720642708,1739203666.35335,00:00:00,24.99,25.07,25,24.99,25.01,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.15,0,11.26,10.33,11.47,11.46,10.56,8.15,.,.,.,.,.,.,.,.
20250210 _160747,45698.6720759259,1739203667.36029,00:00:00,24.99,25.07,25,24.99,25.01,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.32,0,11.26,10.55,11.4,11.44,10.67,8.17,.,.,.,.,.,.,.,.
20250210 _160748,45698.6720875926,1739203668.36825,00:00:00,25,25.08,25,25,25,25.01,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11,0,11.25,10.04,11.6,11.3,10.96,9.79,.,.,.,.,.,.,.,.
20250210 _160749,45698.6720992593,1739203669.37638,00:00:00,25.01,25.08,25,25.01,24.99,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.84,0,11.36,9.67,11.87,11.38,8.64,9.64,.,.,.,.,.,.,.,.
20250210 _160750,45698.6721108796,1739203670.38092,00:00:00,25,25.07,25,25,25,24.99,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.04,0,11.37,12.35,11.68,13.57,10.57,9.71,.,.,.,.,.,.,.,.
20250210 _160751,45698.6721225,1739203671.3843,00:00:00,25,25.07,25,24.99,25,24.99,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,9.42,0,9.42,10.39,11.53,11.76,10.51,9.84,.,.,.,.,.,.,.,.
20250210 _160752,45698.6721341898,1739203672.39469,00:00:00,25,25.07,25,25,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.95,0,11.28,12.47,11.5,11.69,10.78,9.98,.,.,.,.,.,.,.,.
20250210 _160753,45698.6721457755,1739203673.39541,00:00:00,25.01,25.07,25,25.01,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.79,0,11.41,9.83,11.61,11.61,10.83,9.89,.,.,.,.,.,.,.,.
20250210 _160754,45698.672157581,1739203674.41587,00:00:00,25,25.08,25,25,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.86,0,11.43,9.87,11.61,11.61,10.54,9.65,.,.,.,.,.,.,.,.
20250210 _160755,45698.6721693171,1739203675.42982,00:00:00,25,25.08,25,24.99,25,25,25.01,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.98,0,11.33,10.31,11.48,11.62,10.33,9.6,.,.,.,.,.,.,.,.
20250210 _160756,45698.6721811111,1739203676.44833,00:00:00,24.99,25.07,25.01,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.12,0,11.08,10.25,11.59,11.5,10.72,9.81,.,.,.,.,.,.,.,.
20250210 _160757,45698.6721927546,1739203677.45471,00:00:00,25,25.07,25,25.01,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.05,0,11.13,9.81,11.44,11.47,10.75,9.82,.,.,.,.,.,.,.,.
20250210 _160758,45698.6722043866,1739203678.45993,00:00:00,25.01,25.07,25,25.01,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,9.14,0,11.1,9.54,11.54,13.29,10.64,11.67,.,.,.,.,.,.,.,.
20250210 _160759,45698.6722160301,1739203679.46578,00:00:00,25.01,25.07,25.01,24.99,25,25.01,25.01,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,8.98,0,10.96,12.41,11.53,11.28,10.33,9.87,.,.,.,.,.,.,.,.
20250210 _160800,45698.6722276505,1739203680.46931,00:00:00,25,25.08,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.81,0,12.87,8.28,11.38,11.46,10.39,9.76,.,.,.,.,.,.,.,.
20250210 _160801,45698.672239294,1739203681.47521,00:00:00,25,25.08,24.99,25.01,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.92,0,11.33,9.97,11.6,11.58,10.64,9.48,.,.,.,.,.,.,.,.
20250210 _160802,45698.6722508912,1739203682.47774,00:00:00,25,25.08,24.99,25.02,24.99,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.95,0,11.38,9.43,11.77,11.5,10.67,9.64,.,.,.,.,.,.,.,.
20250210 _160803,45698.6722625926,1739203683.48875,00:00:00,25,25.07,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.84,0,11.19,9.92,11.7,11.39,10.4,9.76,.,.,.,.,.,.,.,.
20250210 _160804,45698.6722742824,1739203684.49823,00:00:00,25,25.07,25,24.99,25,25.01,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.81,0,11.18,10.44,11.6,11.24,10.35,9.77,.,.,.,.,.,.,.,.
20250210 _160805,45698.6722859259,1739203685.50445,00:00:00,25,25.07,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.8,0,11.07,7.9,13.56,11.43,10.32,9.78,.,.,.,.,.,.,.,.
20250210 _160806,45698.6722977431,1739203686.5259,00:00:00,25,25.07,25,25.01,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.92,0,11.16,9.59,11.57,11.54,10.6,9.8,.,.,.,.,.,.,.,.
20250210 _160807,45698.6723094097,1739203687.53332,00:00:00,25,25.07,25.01,25,25.01,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.94,0,10.92,9.78,11.3,11.46,10.79,9.83,.,.,.,.,.,.,.,.
20250210 _160808,45698.6723210764,1739203688.54126,00:00:00,25,25.08,25.01,24.99,25.01,25.01,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.95,0,10.86,10.23,9.24,11.23,10.71,9.72,.,.,.,.,.,.,.,.
20250210 _160809,45698.6723328241,1739203689.55642,00:00:00,25,25.07,25,25,25,25.01,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.97,0,11.05,10.16,13.43,11.17,10.42,9.7,.,.,.,.,.,.,.,.
20250210 _160810,45698.6723445255,1739203690.56714,00:00:00,25,25.07,24.99,25.01,24.99,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.84,0,11.29,7.37,11.71,11.23,10.37,9.82,.,.,.,.,.,.,.,.
20250210 _160811,45698.6723561921,1739203691.57536,00:00:00,25,25.07,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.82,0,11.1,11.92,11.63,13.3,10.47,9.83,.,.,.,.,.,.,.,.
20250210 _160812,45698.6723678935,1739203692.58655,00:00:00,25,25.07,25.01,24.99,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.81,0,9,12.36,11.38,11.47,10.63,9.84,.,.,.,.,.,.,.,.
20250210 _160813,45698.6723796643,1739203693.60357,00:00:00,25,25.07,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,12.59,0,12.9,10.25,11.35,11.38,10.66,9.85,.,.,.,.,.,.,.,.
20250210 _160814,45698.6723913194,1739203694.61067,00:00:00,25,25.08,24.99,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.8,0,11.27,12.01,11.45,11.25,10.38,9.74,.,.,.,.,.,.,.,.
20250210 _160815,45698.6724030093,1739203695.6207,00:00:00,25,25.09,25,25.01,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.9,0,11.21,9.63,11.59,11.34,12.43,9.33,.,.,.,.,.,.,.,.
20250210 _160816,45698.6724147222,1739203696.6329,00:00:00,25,25.08,25.01,25,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.78,0,10.87,10.03,11.49,11.46,10.43,11.18,.,.,.,.,.,.,.,.
20250210 _160817,45698.672426412,1739203697.64265,00:00:00,25,25.07,25,25,25.01,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.76,0,10.93,10.24,11.21,11.5,10.59,9.79,.,.,.,.,.,.,.,.
20250210 _160818,45698.6724380556,1739203698.64812,00:00:00,25,25.07,24.99,25,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.86,0,11.26,9.98,11.3,11.3,10.61,9.82,.,.,.,.,.,.,.,.
20250210 _160819,45698.6724496875,1739203699.65385,00:00:00,25,25.07,25,25.01,25,25.01,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.72,0,9.36,9.65,11.54,11.16,10.64,9.72,.,.,.,.,.,.,.,.
20250210 _160820,45698.6724613542,1739203700.66134,00:00:00,25,25.07,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.7,0,10.99,10.05,11.59,11.34,10.68,9.73,.,.,.,.,.,.,.,.
20250210 _160821,45698.6724731713,1739203701.68227,00:00:00,25,25.07,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.8,0,10.96,10.25,11.35,11.46,10.55,9.75,.,.,.,.,.,.,.,.
20250210 _160822,45698.6724848611,1739203702.69266,00:00:00,25,25.07,24.99,25,25,25,25.01,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.66,0,11.3,9.87,11.32,11.49,10.22,9.76,.,.,.,.,.,.,.,.
20250210 _160823,45698.6724964931,1739203703.69702,00:00:00,25,25.07,25,25.01,25,25.01,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.64,0,11.24,9.51,11.54,13.14,10.43,9.77,.,.,.,.,.,.,.,.
