time_date_stamp, excel_time_date_stamp, unix_time_stamp, test_time,Current_temp_C0,Current_temp_C1,Current_temp_C2,Current_temp_C3,Current_temp_C4,Current_temp_C5,Current_temp_C6,Current_temp_C7_Ableiterplus,Target_temp_C0,Target_temp_C1,Target_temp_C2,Target_temp_C3,Target_temp_C4,Target_temp_C5,Target_temp_C6,Target_temp_C7_Ableiterplus,kp_C0,kp_C1,kp_C2,kp_C3,kp_C4,kp_C5,kp_C6,kp_C7_Ableiterplus,ki_C0,ki_C1,ki_C2,ki_C3,ki_C4,ki_C5,ki_C6,ki_C7_Ableiterplus,kd_C0,kd_C1,kd_C2,kd_C3,kd_C4,kd_C5,kd_C6,kd_C7_Ableiterplus,Output_C0,Output_C1,Output_C2,Output_C3,Output_C4,Output_C5,Output_C6,Output_C7_Ableiterplus,BaSyTec Line.Loop_C0,BaSyTec Line.Loop_C1,BaSyTec Line.Loop_C2,BaSyTec Line.Loop_C3,BaSyTec Line.Loop_C4,BaSyTec Line.Loop_C5,BaSyTec Line.Loop_C6,BaSyTec Line.Loop_C7_Ableiterplus
20250210 _144344,45698.6137101042,1739198624.55338,00:00:00,24.99,25,25,24.99,25,25,25,24.98,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,12.8,10.81,9.31,11.2,12.55,10.48,11.39,2.56,.,.,.,.,.,.,.,.
20250210 _144345,45698.6137216898,1739198625.55404,00:00:00,25,24.99,25,25,25,25,25,25.1,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.61,10.96,10.87,9.28,10.73,10.47,11.39,-6.9,.,.,.,.,.,.,.,.
20250210 _144346,45698.6137334375,1739198626.56918,00:00:00,25.01,25,25,25.01,25,25,25,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.17,10.9,12.51,10.88,10.83,10.47,11.4,13.34,.,.,.,.,.,.,.,.
20250210 _144347,45698.6137451273,1739198627.579,00:00:00,25.01,25,25,25,25,25,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.07,10.68,10.84,10.94,10.84,10.47,9.98,22.99,.,.,.,.,.,.,.,.
20250210 _144348,45698.6137568056,1739198628.5888,00:00:00,25,25,25,24.99,25,25,25,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,12.34,12.5,9.19,11.16,10.84,10.46,11.4,3.18,.,.,.,.,.,.,.,.
20250210 _144349,45698.6137685764,1739198629.60508,00:00:00,24.99,25,25,24.99,25,25,25,24.95,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.65,8.9,10.86,11.19,10.84,10.46,11.41,4.66,.,.,.,.,.,.,.,.
20250210 _144350,45698.6137803472,1739198630.62225,00:00:00,24.99,25,25,25,25,25,25,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.74,10.63,10.85,11.11,10.85,10.46,11.42,-8.98,.,.,.,.,.,.,.,.
20250210 _144351,45698.6137920602,1739198631.63474,00:00:00,25,25,25,25.01,25,25,25,25.05,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.41,10.6,10.96,9.15,12.68,10.46,11.42,7.56,.,.,.,.,.,.,.,.
20250210 _144352,45698.6138037963,1739198632.64873,00:00:00,25.01,25,25,25.01,25,25,25.01,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.98,12.55,10.98,10.83,10.88,10.45,11.29,24.36,.,.,.,.,.,.,.,.
20250210 _144353,45698.6138155208,1739198633.66183,00:00:00,25.01,24.99,25,24.99,25,25,25.01,24.98,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.13,11.06,11,11.15,10.78,10.33,11.21,0.19,.,.,.,.,.,.,.,.
20250210 _144354,45698.6138271296,1739198634.66475,00:00:00,24.99,24.99,25,24.99,25,25,25.01,24.95,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.36,11,11.12,13.02,10.89,10.43,11.18,8.41,.,.,.,.,.,.,.,.
20250210 _144355,45698.6138387269,1739198635.66604,00:00:00,24.99,25,24.99,25,25,25,25.01,25.1,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,12.75,10.69,11.16,11.11,10.78,10.42,11.15,-9.2,.,.,.,.,.,.,.,.
20250210 _144356,45698.6138504051,1739198636.67558,00:00:00,24.99,25,25,25.01,25,25,25.01,25.04,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.61,10.64,10.97,10.88,10.77,10.42,11.19,8.46,.,.,.,.,.,.,.,.
20250210 _144357,45698.6138621296,1739198637.68882,00:00:00,25.01,25,25.01,25.01,25,25,25.01,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.11,10.72,10.73,10.83,10.75,10.3,11.17,23.81,.,.,.,.,.,.,.,.
20250210 _144358,45698.613873831,1739198638.69901,00:00:00,25.01,25,25.01,25,25,25,25.01,24.96,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,11.98,10.84,10.67,11.01,10.74,10.4,11.15,7.06,.,.,.,.,.,.,.,.
20250210 _144359,45698.6138854398,1739198639.70267,00:00:00,25,25,25.01,24.99,25,25,25.01,25.1,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.33,9,10.72,11.16,10.72,10.4,11.14,-6.96,.,.,.,.,.,.,.,.
20250210 _144400,45698.613897037,1739198640.70449,00:00:00,24.99,25,25,24.99,25,25,25.01,25.1,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.61,10.76,10.8,11.19,10.71,10.4,11.12,-7.22,.,.,.,.,.,.,.,.
20250210 _144401,45698.6139086458,1739198641.7076,00:00:00,24.99,25,25,25,25,25,25.01,25.03,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.7,10.74,12.46,10.98,10.69,10.39,11.11,9.36,.,.,.,.,.,.,.,.
20250210 _144402,45698.6139203704,1739198642.72051,00:00:00,25,25,25,25.01,25,25,25.01,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.42,10.6,10.79,10.83,10.67,10.39,11.09,23.36,.,.,.,.,.,.,.,.
20250210 _144403,45698.6139320718,1739198643.73143,00:00:00,25.01,25,25,25,25,25,25.01,24.96,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.1,10.7,10.78,10.9,10.65,8.58,11.08,5.36,.,.,.,.,.,.,.,.
20250210 _144404,45698.6139438079,1739198644.74581,00:00:00,25,25,25,24.99,25,25,25.01,25.11,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.28,10.83,12.54,11.13,10.63,10.36,11.06,-7.09,.,.,.,.,.,.,.,.
20250210 _144405,45698.6139555208,1739198645.75771,00:00:00,24.99,25,25,24.99,25,25,25.01,25.1,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,12.46,10.74,12.55,11.16,10.62,10.36,11.05,-9.6,.,.,.,.,.,.,.,.
20250210 _144406,45698.6139671065,1739198646.75843,00:00:00,24.99,25,25,24.99,25,25,25,25.06,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.56,10.62,10.91,11.21,12.41,10.36,11.1,10.27,.,.,.,.,.,.,.,.
20250210 _144407,45698.6139786921,1739198647.75924,00:00:00,25,25,25,25,24.99,25,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.48,10.69,10.82,10.99,11.08,10.36,11.09,23.54,.,.,.,.,.,.,.,.
20250210 _144408,45698.6139904051,1739198648.77117,00:00:00,25.01,24.99,25,25.01,24.99,25,25,24.96,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.28,12.68,9.16,9,11.07,10.24,11.09,7.01,.,.,.,.,.,.,.,.
20250210 _144409,45698.6140021296,1739198649.78439,00:00:00,25,24.99,25,25,25.01,25,25,25.1,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.31,10.97,10.94,10.9,10.64,10.2,11.08,-7.73,.,.,.,.,.,.,.,.
20250210 _144410,45698.6140138426,1739198650.7962,00:00:00,25,25,25,24.99,25.01,24.99,25,25.04,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.41,10.78,10.96,11.13,10.47,12.21,12.44,8.73,.,.,.,.,.,.,.,.
20250210 _144411,45698.6140256944,1739198651.82093,00:00:00,25,25,25,24.99,25,24.99,25,25.07,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.42,10.65,10.97,11.16,10.54,10.58,11.07,3.28,.,.,.,.,.,.,.,.
20250210 _144412,45698.6140373148,1739198652.82416,00:00:00,25,25,24.99,25,24.99,25,25,24.91,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.44,10.62,11.1,10.97,10.99,10.41,11.06,23.15,.,.,.,.,.,.,.,.
20250210 _144413,45698.6140490394,1739198653.83711,00:00:00,25,25,24.99,25.01,24.99,25,25,24.93,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.31,10.59,11.15,8.99,11.06,10.41,11.06,8.5,.,.,.,.,.,.,.,.
20250210 _144414,45698.6140608102,1739198654.85439,00:00:00,25,25,25.01,25.01,25,25,25,25.1,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.29,10.68,10.84,10.76,10.75,10.41,11.05,-7.48,.,.,.,.,.,.,.,.
20250210 _144415,45698.6140725579,1739198655.86901,00:00:00,25,24.99,25.01,24.99,25.01,25,25,25.04,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.27,10.92,10.57,10.97,10.61,10.4,11.05,8.91,.,.,.,.,.,.,.,.
20250210 _144416,45698.6140843056,1739198656.88449,00:00:00,25,25,25,24.99,25,25,25.01,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.25,10.86,12.47,11.12,10.79,10.29,10.98,24.11,.,.,.,.,.,.,.,.
20250210 _144417,45698.6140960532,1739198657.89985,00:00:00,25.01,25,24.99,25,24.99,25,25.01,24.92,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.1,10.65,12.68,9.3,10.92,8.58,10.97,24.23,.,.,.,.,.,.,.,.
20250210 _144418,45698.6141077778,1739198658.91252,00:00:00,25,25.01,24.99,25.01,24.99,25,25,24.92,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.18,10.5,11.18,9.09,10.97,10.36,11.02,15.17,.,.,.,.,.,.,.,.
20250210 _144419,45698.614119375,1739198659.91469,00:00:00,24.99,25,25,25.01,25.01,25,24.99,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.43,10.57,10.9,10.77,10.65,12.03,11.15,-8.56,.,.,.,.,.,.,.,.
20250210 _144420,45698.614131088,1739198660.92645,00:00:00,24.99,25,25.01,25,25.01,25,24.99,25.06,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.75,10.79,10.66,12.69,10.6,8.55,11.24,9.42,.,.,.,.,.,.,.,.
20250210 _144421,45698.6141426736,1739198661.92715,00:00:00,24.99,24.99,25,24.99,25,25,24.99,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,12.54,10.95,10.82,11.08,12.51,10.2,11.21,23.83,.,.,.,.,.,.,.,.
20250210 _144422,45698.6141543866,1739198662.93916,00:00:00,25.01,25,25,24.99,24.99,25,24.99,24.92,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.23,10.87,10.92,11.11,10.93,10.42,11.23,23.9,.,.,.,.,.,.,.,.
20250210 _144423,45698.6141659838,1739198663.94169,00:00:00,25.01,25,25,25,25,24.99,24.99,24.93,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.04,10.77,10.93,9.3,10.85,10.7,11.25,12.85,.,.,.,.,.,.,.,.
20250210 _144424,45698.6141777083,1739198664.9549,00:00:00,25,25,25,25,25,25,24.99,25.1,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.35,10.64,10.95,10.93,10.73,10.54,11.27,-9.73,.,.,.,.,.,.,.,.
20250210 _144425,45698.614189456,1739198665.96951,00:00:00,24.99,25,25,25.01,25,25,25,25.07,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.63,10.61,10.97,10.77,10.84,10.3,11.22,4.2,.,.,.,.,.,.,.,.
20250210 _144426,45698.6142011806,1739198666.98283,00:00:00,24.99,25,25,25,25,25,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.77,10.7,11.1,10.84,10.74,10.27,9.87,25.91,.,.,.,.,.,.,.,.
20250210 _144427,45698.6142128588,1739198667.99174,00:00:00,25,25,25,24.99,25,25,25,24.94,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.41,10.82,11.03,11.2,10.72,10.36,11.23,5.6,.,.,.,.,.,.,.,.
20250210 _144429,45698.6142245486,1739198669.00119,00:00:00,25.01,24.99,25,24.99,25,25,25,24.94,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.13,10.96,11.04,11.25,10.71,10.36,11.24,12.52,.,.,.,.,.,.,.,.
20250210 _144430,45698.6142362269,1739198670.01038,00:00:00,25.01,25,25.01,25,25,25,25,25.11,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.05,10.77,10.82,11.08,10.69,10.24,11.25,-10.18,.,.,.,.,.,.,.,.
20250210 _144431,45698.6142478356,1739198671.01311,00:00:00,25,25,25.01,25.01,25,25,25,25.05,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.38,10.63,10.65,10.85,10.68,10.32,11.25,9.54,.,.,.,.,.,.,.,.
20250210 _144432,45698.6142595255,1739198672.02308,00:00:00,24.99,25,25,25.01,25,24.99,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,12.76,10.72,10.83,10.81,10.68,10.56,11.26,25.31,.,.,.,.,.,.,.,.
20250210 _144433,45698.6142712384,1739198673.03544,00:00:00,24.99,25,25,25,25,24.99,25,24.97,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.63,10.72,10.82,11,10.8,10.61,11.27,6.78,.,.,.,.,.,.,.,.
20250210 _144434,45698.6142829861,1739198674.05079,00:00:00,25.01,25,25,24.99,25,25,25,24.94,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.27,10.83,12.58,11.13,10.69,10.53,11.27,12.46,.,.,.,.,.,.,.,.
20250210 _144435,45698.6142947222,1739198675.06498,00:00:00,25.01,25,25,24.99,25,25,24.99,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.07,8.88,10.93,11.31,10.81,10.56,12.7,-8.89,.,.,.,.,.,.,.,.
20250210 _144436,45698.6143065394,1739198676.08559,00:00:00,25,25,25,25,25,25,25,25.05,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.27,10.71,10.96,11.13,10.82,10.58,9.94,6.96,.,.,.,.,.,.,.,.
20250210 _144437,45698.6143182523,1739198677.09773,00:00:00,24.99,25,24.99,25,25,24.99,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.67,10.81,11.11,11.01,10.83,12.4,11.31,25.36,.,.,.,.,.,.,.,.
20250210 _144438,45698.6143298727,1739198678.10134,00:00:00,24.99,25,25,25,25,25,25,24.95,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.65,10.84,10.93,10.98,10.84,10.53,11.31,9.43,.,.,.,.,.,.,.,.
20250210 _144439,45698.6143415972,1739198679.11497,00:00:00,25.01,25,25.01,24.99,25,25,25,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.32,10.86,10.67,11.19,10.86,10.41,9.97,-8.73,.,.,.,.,.,.,.,.
20250210 _144440,45698.6143532407,1739198680.12018,00:00:00,25.01,25,25.01,24.99,25,25,25,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.1,10.75,10.62,11.23,10.87,10.38,9.98,-9.41,.,.,.,.,.,.,.,.
20250210 _144441,45698.6143648148,1739198681.12094,00:00:00,25,25,25,24.99,25,25,24.99,25.07,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,12.22,10.75,12.56,11.28,10.89,10.35,12.77,4.99,.,.,.,.,.,.,.,.
20250210 _144442,45698.6143765509,1739198682.13432,00:00:00,24.99,25,24.99,25.01,25,25,25,24.92,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.65,10.63,11.04,10.96,10.9,10.45,11.36,24.53,.,.,.,.,.,.,.,.
20250210 _144443,45698.6143882639,1739198683.14621,00:00:00,24.99,25,25,25.01,25,25,25,24.93,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.73,10.72,9.32,12.63,9.21,10.44,11.37,12.54,.,.,.,.,.,.,.,.
20250210 _144444,45698.6143999884,1739198684.15973,00:00:00,25,25,25,25,25,25,25,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.41,10.72,10.88,12.69,10.93,10.43,11.38,-10.16,.,.,.,.,.,.,.,.
20250210 _144445,45698.6144115741,1739198685.16045,00:00:00,25.01,25,25,25,25,25,25,25.07,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.11,8.97,12.52,11.07,10.94,10.43,11.38,3.16,.,.,.,.,.,.,.,.
20250210 _144446,45698.6144231829,1739198686.16318,00:00:00,25.01,25,25,25,24.99,25,25,25.1,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.18,10.73,10.96,11.08,11.07,10.44,11.39,-3.9,.,.,.,.,.,.,.,.
20250210 _144447,45698.6144347917,1739198687.1667,00:00:00,24.99,25,24.99,25,25,25,24.99,24.95,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.53,10.72,11.1,10.97,10.87,10.44,12.83,22.94,.,.,.,.,.,.,.,.
20250210 _144448,45698.6144465046,1739198688.17813,00:00:00,24.99,25,25,25.01,25.01,25,25.01,24.92,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.86,10.72,11.04,10.81,10.73,10.43,11.29,12.44,.,.,.,.,.,.,.,.
20250210 _144449,45698.6144582523,1739198689.19305,00:00:00,25,25,25.01,25,25.01,25,25.01,25.07,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.56,10.6,10.71,10.88,10.68,10.54,11.28,-8.07,.,.,.,.,.,.,.,.
