,A0_C05 Ave. (µV),A2_C07 Ave. (µV),A4_C08 Ave. (µV),A6_C11 Ave. (µV),C0_D01 Ave. (µV),C3_D03 Ave. (µV),C6_D04 Ave. (µV),B0_C13 Ave. (µV),B6_C14 Ave. (µV),D0_D07 Ave. (µV),D1_D08 Ave. (µV),D2_D11 Ave. (µV),D3_D12 Ave. (µV),D4_D13 Ave. (µV),D5_D14 Ave. (µV),D6_D16 Ave. (µV)
1745578623.0000,-1786.2020,-4943.9070,-4410.5950,-2924.6510,-1228.0050,-2202.3920,-3652.7220,-3347.6950,-2914.9650,-3444.5520,-3782.5110,-3601.0150,-4770.1600,-4465.5800,-3198.3850,-1505.0170
1745578624.0000,-1761.6150,-4961.4910,-4388.0940,-2931.0580,-1322.6270,-2275.4070,-3696.3820,-3531.4260,-2949.6850,-3313.1240,-3830.7910,-3674.9240,-4898.6080,-4536.5100,-3250.9860,-1507.4010
1745578625.0000,-1553.7440,-4713.3860,-4389.7330,-2974.5700,-1461.5060,-2160.8170,-3710.5380,-3544.5390,-2931.6540,-3235.4890,-3999.6210,-3502.9650,-4856.2880,-4502.3860,-3121.1970,-1480.8770
1745578626.0000,-1530.9450,-4616.2310,-4427.4330,-2980.8280,-1394.8980,-2061.8740,-3712.0280,-3312.9750,-2914.9650,-3353.5060,-3879.8150,-3435.0160,-4695.5050,-4487.7830,-3083.4970,-1477.8970
1745578627.0000,-1721.5310,-4615.6350,-4421.9200,-2799.1830,-1215.9350,-2258.5690,-3737.9560,-3241.8970,-2908.7070,-3401.1900,-3789.3650,-3570.7650,-4712.7900,-4518.1810,-3267.3780,-1461.8040
1745578628.0000,-1776.6650,-4803.2400,-4391.3720,-2781.6000,-1259.8930,-2295.3750,-3761.2020,-3454.9830,-2920.9260,-3411.9190,-3840.6250,-3611.2960,-4750.4900,-4504.9190,-3181.2490,-1591.7420
1745578629.0000,-1782.9240,-4945.6950,-4397.4820,-2867.5790,-1415.1630,-2188.8320,-3748.5360,-3613.0850,-2924.9490,-3421.9030,-3801.4350,-3475.9940,-4905.1640,-4597.4550,-3041.9230,-1640.7670
1745578630.0000,-1725.4050,-4774.6300,-4391.0740,-2958.4770,-1457.4830,-2081.6920,-3586.5600,-3498.1970,-2908.7070,-3454.0890,-3792.6440,-3466.6060,-4834.5330,-4666.4480,-3170.6690,-1508.5940
1745578631.0000,-1571.7740,-4637.0920,-4401.5050,-2949.9830,-1311.4510,-2240.2410,-3546.6250,-3297.9250,-2908.7070,-3457.6650,-3910.9590,-3465.1160,-4727.5420,-4540.5330,-3269.3150,-1471.6390
1745578632.0000,-1501.1430,-4595.6670,-4408.8070,-2952.3670,-1215.0410,-2294.1830,-3619.6410,-3272.8910,-2949.3870,-3453.4930,-3961.6230,-3586.5600,-4764.3480,-4532.4860,-3137.1410,-1506.6560
1745578633.0000,-1666.3970,-4601.0320,-4395.2470,-2980.5300,-1337.8260,-2082.4370,-3705.1740,-3503.5610,-2955.9430,-3470.7780,-3785.9380,-3576.2790,-4952.1030,-4587.7700,-3062.3380,-1497.7160
1745578634.0000,-1769.8110,-4770.4580,-4394.9480,-2958.6260,-1471.6390,-2104.6400,-3717.9890,-3578.6630,-2948.4930,-3408.0450,-3842.7110,-3442.1680,-4790.1270,-4482.4180,-3236.2340,-1474.4700
1745578635.0000,-1796.7820,-4966.5570,-4404.1870,-2775.0430,-1365.8400,-2292.0970,-3738.8500,-3337.2640,-2950.4300,-3250.3900,-3825.4260,-3526.9560,-4681.0510,-4555.2850,-3188.5500,-1462.2510
