time_date_stamp, excel_time_date_stamp, unix_time_stamp, test_time,Current_temp_A0,Current_temp_A1,Current_temp_A2,Current_temp_A3,Current_temp_A4,Current_temp_A5,Current_temp_A6,Current_temp_A7/A2,Target_temp_A0,Target_temp_A1,Target_temp_A2,Target_temp_A3,Target_temp_A4,Target_temp_A5,Target_temp_A6,Target_temp_A7/A2,kp_A0,kp_A1,kp_A2,kp_A3,kp_A4,kp_A5,kp_A6,kp_A7/A2,ki_A0,ki_A1,ki_A2,ki_A3,ki_A4,ki_A5,ki_A6,ki_A7/A2,kd_A0,kd_A1,kd_A2,kd_A3,kd_A4,kd_A5,kd_A6,kd_A7/A2,Output_A0,Output_A1,Output_A2,Output_A3,Output_A4,Output_A5,Output_A6,Output_A7/A2,BaSyTec Line.Loop_A0,BaSyTec Line.Loop_A1,BaSyTec Line.Loop_A2,BaSyTec Line.Loop_A3,BaSyTec Line.Loop_A4,BaSyTec Line.Loop_A5,BaSyTec Line.Loop_A6,BaSyTec Line.Loop_A7/A2
20250328 _153711,45744.6508318519,1743176231.87291,00:00:00,24.99,25.04,24.99,25,24.99,25.01,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.73,0,8.34,7.06,7.13,6.89,5.55,5.2,.,.,.,.,.,.,.,.
20250328 _153712,45744.6508434722,1743176232.87697,00:00:00,24.99,25.04,25,25,25,25,24.99,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.75,0,8.25,7.02,7.1,6.97,4.75,6.1,.,.,.,.,.,.,.,.
20250328 _153713,45744.6508552083,1743176233.89013,00:00:00,25.01,25.04,25.01,25,25.01,25,24.99,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.6,0,8.13,7.03,6.9,7.07,5.66,6.09,.,.,.,.,.,.,.,.
20250328 _153714,45744.6508668403,1743176234.89582,00:00:00,25.01,25.04,25,25,25.01,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.52,0,8.16,7.03,6.87,7.09,5.63,6.08,.,.,.,.,.,.,.,.
20250328 _153715,45744.6508786111,1743176235.91293,00:00:00,25.01,25.04,25,25,25.01,24.99,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.54,0,8.26,7.03,6.88,8.07,4.75,6.08,.,.,.,.,.,.,.,.
20250328 _153716,45744.6508903125,1743176236.92313,00:00:00,25,25.04,24.99,25,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.64,0,8.33,6.97,6.92,7.06,4.69,6.07,.,.,.,.,.,.,.,.
20250328 _153717,45744.6509020139,1743176237.9344,00:00:00,24.99,25.04,25,25.01,25,25.01,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.7,0,8.29,6.91,6.96,6.95,5.54,6.06,.,.,.,.,.,.,.,.
20250328 _153718,45744.6509136458,1743176238.93976,00:00:00,25,25.04,25.01,25.01,25,25.01,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.61,0,8.13,6.89,6.95,6.87,5.53,6.9,.,.,.,.,.,.,.,.
20250328 _153719,45744.6509252662,1743176239.94319,00:00:00,25.01,25.04,25.01,25.01,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.49,0,8.04,6.82,7,7.86,5.52,5.98,.,.,.,.,.,.,.,.
20250328 _153720,45744.6509369213,1743176240.95042,00:00:00,25.01,25.04,25,25.02,25,25,25.01,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.52,0,8.11,6.74,6.96,6.93,5.45,5.96,.,.,.,.,.,.,.,.
20250328 _153721,45744.6509485995,1743176241.95936,00:00:00,25,25.05,25,25.02,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.48,0,8.15,6.64,7.02,6.98,5.48,5.88,.,.,.,.,.,.,.,.
20250328 _153722,45744.6509602778,1743176242.96822,00:00:00,24.99,25.04,25,25.02,25,25,24.99,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.67,0,8.14,6.59,7.02,6.92,5.62,5.95,.,.,.,.,.,.,.,.
20250328 _153723,45744.6509718866,1743176243.97185,00:00:00,25,25.03,25,25.01,25,25,24.99,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.63,0,8.14,6.68,7.03,6.91,5.64,6.98,.,.,.,.,.,.,.,.
20250328 _153724,45744.6509834954,1743176244.97453,00:00:00,25,25.03,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.63,0,8.2,7.57,7.04,6.9,4.75,6.02,.,.,.,.,.,.,.,.
20250328 _153725,45744.6509951389,1743176245.98046,00:00:00,24.99,25.04,25,24.99,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.69,0,8.21,6.88,6.99,6.89,4.66,5.92,.,.,.,.,.,.,.,.
20250328 _153726,45744.6510068287,1743176246.9909,00:00:00,25,25.05,25,25,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.66,0,8.22,6.74,6.99,6.88,5.5,5.85,.,.,.,.,.,.,.,.
20250328 _153727,45744.6510184838,1743176247.99713,00:00:00,25.01,25.05,25,25.01,25,25.01,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.5,0,8.23,6.63,6.99,6.82,5.58,5.82,.,.,.,.,.,.,.,.
20250328 _153729,45744.6510300926,1743176249.00029,00:00:00,25.01,25.04,25,25.01,25,25.01,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.46,0,8.18,6.6,6.94,6.8,5.6,5.95,.,.,.,.,.,.,.,.
20250328 _153730,45744.6510416782,1743176250.00144,00:00:00,25.01,25.03,25,25,25,25.01,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.43,0,8.18,7.49,6.93,6.78,5.6,6.07,.,.,.,.,.,.,.,.
20250328 _153731,45744.6510534144,1743176251.01535,00:00:00,25.01,25.03,25,24.99,25.01,25.01,25.01,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.4,0,8.13,6.82,6.86,6.71,5.46,5.99,.,.,.,.,.,.,.,.
20250328 _153732,45744.6510650116,1743176252.01767,00:00:00,25.01,25.05,25,25,25.01,25.01,25.01,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.37,0,8.11,6.7,6.78,6.67,6.23,5.88,.,.,.,.,.,.,.,.
20250328 _153733,45744.6510766435,1743176253.02274,00:00:00,25.01,25.04,25.01,25.02,25.02,25.01,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.28,0,8.04,6.53,6.7,6.69,4.6,5.8,.,.,.,.,.,.,.,.
20250328 _153734,45744.6510882755,1743176254.0276,00:00:00,25.01,25.04,25.01,25.01,25.02,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.3,0,7.13,7.31,6.62,6.78,6.38,5.93,.,.,.,.,.,.,.,.
20250328 _153735,45744.6510998958,1743176255.03158,00:00:00,24.99,25.03,25.01,25,25.02,24.99,24.99,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.34,0,7.92,6.66,6.61,6.9,6.49,6.05,.,.,.,.,.,.,.,.
20250328 _153736,45744.6511114815,1743176256.03281,00:00:00,24.99,25.03,25.02,24.99,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.56,0,7.83,6.76,6.77,6.88,5.52,5.97,.,.,.,.,.,.,.,.
20250328 _153737,45744.6511230903,1743176257.03505,00:00:00,24.99,25.04,25.01,25,24.99,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.53,0,7.88,6.74,6.87,6.84,5.47,5.86,.,.,.,.,.,.,.,.
20250328 _153738,45744.6511347454,1743176258.04214,00:00:00,25,25.04,25,25,24.99,25,25.01,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.49,0,8.03,6.65,6.89,6.84,5.4,5.84,.,.,.,.,.,.,.,.
20250328 _153739,45744.651146331,1743176259.04306,00:00:00,25,25.03,24.99,25.01,25,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.49,0,8.1,6.54,6.86,6.78,5.42,5.98,.,.,.,.,.,.,.,.
20250328 _153740,45744.6511579745,1743176260.04917,00:00:00,25,25.02,25,25,25,25,24.99,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.5,0,8.01,6.61,6.76,6.78,5.55,6.06,.,.,.,.,.,.,.,.
20250328 _153741,45744.6511695949,1743176261.05329,00:00:00,25,25.03,25,24.99,25,25,24.99,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.44,0,8.01,6.76,6.75,6.82,5.62,5.06,.,.,.,.,.,.,.,.
20250328 _153742,45744.6511813542,1743176262.06988,00:00:00,25,25.04,25,24.99,25.01,25,24.99,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.43,0,8.01,6.84,6.69,6.82,5.61,5.81,.,.,.,.,.,.,.,.
20250328 _153743,45744.6511930093,1743176263.07641,00:00:00,25,25.03,25,25,25,25,25.01,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.43,0,7.95,6.72,6.71,6.76,5.47,5.89,.,.,.,.,.,.,.,.
20250328 _153744,45744.6512046296,1743176264.08042,00:00:00,25,25.03,25,25.01,24.99,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.42,0,7.94,6.62,6.8,6.76,5.41,6,.,.,.,.,.,.,.,.
20250328 _153745,45744.6512164352,1743176265.10079,00:00:00,25.01,25.03,25,25.01,24.99,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.36,0,7.93,6.59,6.87,6.75,6.29,6.02,.,.,.,.,.,.,.,.
20250328 _153746,45744.651228044,1743176266.1032,00:00:00,25,25.03,25.01,24.99,25,25.01,24.99,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.4,0,7.86,7.54,6.84,6.68,6.47,5.93,.,.,.,.,.,.,.,.
20250328 _153747,45744.6512397685,1743176267.11607,00:00:00,25,25.04,25,24.99,25,25.01,24.99,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.39,0,7.89,6.85,6.8,6.66,5.65,5.81,.,.,.,.,.,.,.,.
20250328 _153748,45744.6512514005,1743176268.12191,00:00:00,25,25.03,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.38,0,7.94,5.97,6.8,6.81,5.58,5.9,.,.,.,.,.,.,.,.
20250328 _153749,45744.651263044,1743176269.12771,00:00:00,25,25.02,25,25.01,25,24.98,25.01,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.38,0,7.94,6.64,6.75,7.89,5.43,6.06,.,.,.,.,.,.,.,.
20250328 _153750,45744.6512747917,1743176270.14252,00:00:00,25,25.02,25,25,25,24.99,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.29,0,7.94,6.62,6.74,6.97,5.45,6.09,.,.,.,.,.,.,.,.
20250328 _153751,45744.6512865509,1743176271.15812,00:00:00,25,25.03,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.36,0,7.88,6.75,7.56,6.9,6.34,6.01,.,.,.,.,.,.,.,.
20250328 _153752,45744.6512981482,1743176272.16004,00:00:00,25,25.03,25,24.99,25.01,25,24.99,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.36,0,7.93,6.86,6.67,6.91,5.63,5.05,.,.,.,.,.,.,.,.
20250328 _153753,45744.6513098958,1743176273.17586,00:00:00,25,25.04,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.35,0,7.93,5.99,6.7,6.92,4.76,5.94,.,.,.,.,.,.,.,.
20250328 _153754,45744.6513216782,1743176274.19399,00:00:00,25,25.03,25,25.01,25,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.4,0,7.93,6.65,6.79,6.93,5.48,6.9,.,.,.,.,.,.,.,.
20250328 _153755,45744.6513333449,1743176275.20115,00:00:00,25,25.03,25,25.01,24.99,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.4,0,7.93,6.58,6.86,6.94,5.46,5.99,.,.,.,.,.,.,.,.
20250328 _153756,45744.651345,1743176276.20801,00:00:00,25,25.04,24.99,25,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.41,0,8.04,6.7,6.77,6.96,5.49,5.88,.,.,.,.,.,.,.,.
20250328 _153757,45744.6513566088,1743176277.21103,00:00:00,25,25.03,24.99,24.99,25,25,24.99,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.41,0,8,6.85,6.77,6.97,5.59,5.92,.,.,.,.,.,.,.,.
20250328 _153758,45744.6513682292,1743176278.21546,00:00:00,24.99,25.03,24.99,24.99,25,25,24.99,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.47,0,8.07,6.88,6.77,6.98,5.6,6.02,.,.,.,.,.,.,.,.
20250328 _153759,45744.6513798843,1743176279.2226,00:00:00,24.99,25.02,24.99,25,25,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.49,0,8.09,6.76,6.77,6.99,4.69,6.1,.,.,.,.,.,.,.,.
20250328 _153800,45744.6513916319,1743176280.23704,00:00:00,24.99,25.03,24.99,25.01,25,25,25.01,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.5,0,8.12,6.65,7.65,7,5.43,6.02,.,.,.,.,.,.,.,.
20250328 _153801,45744.651403287,1743176281.24488,00:00:00,24.99,25.03,24.99,25.01,25,25,25.01,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.57,0,7.3,6.63,6.78,7.01,5.41,5.96,.,.,.,.,.,.,.,.
20250328 _153802,45744.6514150231,1743176282.25807,00:00:00,24.99,25.03,24.99,25,25,24.99,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.47,0,8.22,6.76,6.77,7.08,6.38,5.91,.,.,.,.,.,.,.,.
20250328 _153803,45744.6514266088,1743176283.25948,00:00:00,24.99,25.04,24.99,24.99,25,24.99,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.62,0,8.25,6.88,6.77,7.1,5.55,5.89,.,.,.,.,.,.,.,.
20250328 _153804,45744.6514382639,1743176284.26602,00:00:00,24.99,25.03,24.99,25,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.65,0,7.45,6.81,5.94,7.07,5.52,5.98,.,.,.,.,.,.,.,.
20250328 _153805,45744.6514498727,1743176285.2696,00:00:00,24.99,25.02,24.99,25,25,25.01,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.74,0,7.43,6.72,6.83,6.91,4.68,6.1,.,.,.,.,.,.,.,.
20250328 _153806,45744.6514614931,1743176286.27353,00:00:00,25,25.03,25,25,25,25.01,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.61,0,8.14,6.71,5.96,6.89,5.47,6.02,.,.,.,.,.,.,.,.
20250328 _153807,45744.6514731134,1743176287.27734,00:00:00,25.01,25.03,25.01,25.01,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.45,0,8.01,6.65,6.84,6.93,5.46,5.98,.,.,.,.,.,.,.,.
20250328 _153808,45744.6514847454,1743176288.28226,00:00:00,25,25.03,25.01,25,25,25,24.99,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.39,0,8.03,6.72,6.85,6.97,6.44,5.97,.,.,.,.,.,.,.,.
20250328 _153809,45744.651496331,1743176289.28394,00:00:00,25,25.03,25,24.99,25,25,24.99,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.56,0,8.06,6.87,6.86,6.97,5.66,5.96,.,.,.,.,.,.,.,.
20250328 _153810,45744.6515079282,1743176290.28534,00:00:00,25,25.04,25,24.99,25,25,24.99,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.57,0,8.94,6.9,6.87,6.97,5.64,5.9,.,.,.,.,.,.,.,.
20250328 _153811,45744.6515195255,1743176291.28751,00:00:00,25,25.04,25,25,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.62,0,8.1,6.83,6.88,6.97,5.5,5.88,.,.,.,.,.,.,.,.
20250328 _153812,45744.6515311921,1743176292.2952,00:00:00,24.99,25.02,25,25,25,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.63,0,8.16,6.74,6.89,6.07,6.38,6.08,.,.,.,.,.,.,.,.
20250328 _153813,45744.6515427662,1743176293.29594,00:00:00,24.99,25.02,24.99,25,25,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.7,0,8.22,6.73,6.9,6.99,5.58,6.17,.,.,.,.,.,.,.,.
20250328 _153814,45744.6515544213,1743176294.30248,00:00:00,24.99,25.03,24.99,25.01,25,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.72,0,8.25,6.67,6.95,6.99,6.48,6.1,.,.,.,.,.,.,.,.
20250328 _153815,45744.6515660069,1743176295.30376,00:00:00,24.99,25.03,24.99,25,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.69,0,8.27,7.46,6.1,7.05,5.54,6.07,.,.,.,.,.,.,.,.
20250328 _153816,45744.6515776389,1743176296.30859,00:00:00,25,25.03,25,24.99,25,25,25.01,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.6,0,8.24,6.84,6.93,7.06,5.44,6.07,.,.,.,.,.,.,.,.
20250328 _153817,45744.6515892593,1743176297.31297,00:00:00,25,25.03,25.01,24.99,24.99,25,25.01,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.59,0,8.08,6.92,7,7.08,5.41,5.16,.,.,.,.,.,.,.,.
20250328 _153818,45744.6516008796,1743176298.31674,00:00:00,25,25.03,25,25,24.99,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.63,0,8.11,6.85,7.83,7.09,5.55,6.02,.,.,.,.,.,.,.,.
20250328 _153819,45744.6516125,1743176299.32054,00:00:00,24.99,25.04,25,25,24.99,25,24.98,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.69,0,8.21,6.76,7.03,6.99,6.55,5.95,.,.,.,.,.,.,.,.
